sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,tipo_empate,pilotos_empatados
3,2,4,9,1,10,398,398,372,duplo,Norris & Piastri
3,2,4,9,1,99,398,398,371,duplo,Norris & Piastri
3,2,4,99,2,1,396,391,396,duplo,Norris & Verstappen
3,2,4,99,3,1,396,388,396,duplo,Norris & Verstappen
3,2,4,99,4,1,396,385,396,duplo,Norris & Verstappen
3,2,4,99,5,1,396,383,396,duplo,Norris & Verstappen
3,2,4,99,6,1,396,381,396,duplo,Norris & Verstappen
3,2,4,99,7,1,396,379,396,duplo,Norris & Verstappen
3,2,4,99,8,1,396,377,396,duplo,Norris & Verstappen
3,2,4,99,9,1,396,375,396,duplo,Norris & Verstappen
3,2,4,99,10,1,396,374,396,duplo,Norris & Verstappen
3,2,4,99,99,1,396,373,396,duplo,Norris & Verstappen
3,2,5,9,1,2,398,398,388,duplo,Norris & Piastri
3,2,5,9,1,3,398,398,385,duplo,Norris & Piastri
3,2,5,9,1,4,398,398,382,duplo,Norris & Piastri
3,2,5,9,1,5,398,398,380,duplo,Norris & Piastri
3,2,5,9,1,6,398,398,378,duplo,Norris & Piastri
3,2,5,9,1,7,398,398,376,duplo,Norris & Piastri
3,2,5,9,1,8,398,398,374,duplo,Norris & Piastri
3,2,5,9,1,10,398,398,371,duplo,Norris & Piastri
3,2,5,9,1,99,398,398,370,duplo,Norris & Piastri
3,2,6,9,1,2,398,398,387,duplo,Norris & Piastri
3,2,6,9,1,3,398,398,384,duplo,Norris & Piastri
3,2,6,9,1,4,398,398,381,duplo,Norris & Piastri
3,2,6,9,1,5,398,398,379,duplo,Norris & Piastri
3,2,6,9,1,6,398,398,377,duplo,Norris & Piastri
3,2,6,9,1,7,398,398,375,duplo,Norris & Piastri
3,2,6,9,1,8,398,398,373,duplo,Norris & Piastri
3,2,6,9,1,10,398,398,370,duplo,Norris & Piastri
3,2,6,9,1,99,398,398,369,duplo,Norris & Piastri
3,2,7,9,1,2,398,398,386,duplo,Norris & Piastri
3,2,7,9,1,3,398,398,383,duplo,Norris & Piastri
3,2,7,9,1,4,398,398,380,duplo,Norris & Piastri
3,2,7,9,1,5,398,398,378,duplo,Norris & Piastri
3,2,7,9,1,6,398,398,376,duplo,Norris & Piastri
3,2,7,9,1,7,398,398,374,duplo,Norris & Piastri
3,2,7,9,1,8,398,398,372,duplo,Norris & Piastri
3,2,7,9,1,10,398,398,369,duplo,Norris & Piastri
3,2,7,9,1,99,398,398,368,duplo,Norris & Piastri
3,2,8,9,1,2,398,398,385,duplo,Norris & Piastri
3,2,8,9,1,3,398,398,382,duplo,Norris & Piastri
3,2,8,9,1,4,398,398,379,duplo,Norris & Piastri
3,2,8,9,1,5,398,398,377,duplo,Norris & Piastri
3,2,8,9,1,6,398,398,375,duplo,Norris & Piastri
3,2,8,9,1,7,398,398,373,duplo,Norris & Piastri
3,2,8,9,1,8,398,398,371,duplo,Norris & Piastri
3,2,8,9,1,10,398,398,368,duplo,Norris & Piastri
3,2,8,9,1,99,398,398,367,duplo,Norris & Piastri
3,2,99,9,1,2,398,398,384,duplo,Norris & Piastri
3,2,99,9,1,3,398,398,381,duplo,Norris & Piastri
3,2,99,9,1,4,398,398,378,duplo,Norris & Piastri
3,2,99,9,1,5,398,398,376,duplo,Norris & Piastri
3,2,99,9,1,6,398,398,374,duplo,Norris & Piastri
3,2,99,9,1,7,398,398,372,duplo,Norris & Piastri
3,2,99,9,1,8,398,398,370,duplo,Norris & Piastri
3,2,99,9,1,10,398,398,367,duplo,Norris & Piastri
3,2,99,9,1,99,398,398,366,duplo,Norris & Piastri
3,4,1,99,1,2,396,396,392,duplo,Norris & Piastri
3,4,1,99,1,3,396,396,389,duplo,Norris & Piastri
3,4,1,99,1,4,396,396,386,duplo,Norris & Piastri
3,4,1,99,1,5,396,396,384,duplo,Norris & Piastri
3,4,1,99,1,6,396,396,382,duplo,Norris & Piastri
3,4,1,99,1,7,396,396,380,duplo,Norris & Piastri
3,4,1,99,1,8,396,396,378,duplo,Norris & Piastri
3,4,1,99,1,9,396,396,376,duplo,Norris & Piastri
3,4,1,99,1,10,396,396,375,duplo,Norris & Piastri
3,4,1,99,1,99,396,396,374,duplo,Norris & Piastri
3,4,2,9,2,1,398,389,398,duplo,Norris & Verstappen
3,4,2,9,3,1,398,386,398,duplo,Norris & Verstappen
3,4,2,9,4,1,398,383,398,duplo,Norris & Verstappen
3,4,2,9,5,1,398,381,398,duplo,Norris & Verstappen
3,4,2,9,6,1,398,379,398,duplo,Norris & Verstappen
3,4,2,9,7,1,398,377,398,duplo,Norris & Verstappen
3,4,2,9,8,1,398,375,398,duplo,Norris & Verstappen
3,4,2,9,10,1,398,372,398,duplo,Norris & Verstappen
3,4,2,9,99,1,398,371,398,duplo,Norris & Verstappen
3,4,2,99,1,2,396,396,391,duplo,Norris & Piastri
3,4,2,99,1,3,396,396,388,duplo,Norris & Piastri
3,4,2,99,1,4,396,396,385,duplo,Norris & Piastri
3,4,2,99,1,5,396,396,383,duplo,Norris & Piastri
3,4,2,99,1,6,396,396,381,duplo,Norris & Piastri
3,4,2,99,1,7,396,396,379,duplo,Norris & Piastri
3,4,2,99,1,8,396,396,377,duplo,Norris & Piastri
3,4,2,99,1,9,396,396,375,duplo,Norris & Piastri
3,4,2,99,1,10,396,396,374,duplo,Norris & Piastri
3,4,2,99,1,99,396,396,373,duplo,Norris & Piastri
3,4,5,99,1,2,396,396,388,duplo,Norris & Piastri
3,4,5,99,1,3,396,396,385,duplo,Norris & Piastri
3,4,5,99,1,4,396,396,382,duplo,Norris & Piastri
3,4,5,99,1,5,396,396,380,duplo,Norris & Piastri
3,4,5,99,1,6,396,396,378,duplo,Norris & Piastri
3,4,5,99,1,7,396,396,376,duplo,Norris & Piastri
3,4,5,99,1,8,396,396,374,duplo,Norris & Piastri
3,4,5,99,1,9,396,396,372,duplo,Norris & Piastri
3,4,5,99,1,10,396,396,371,duplo,Norris & Piastri
3,4,5,99,1,99,396,396,370,duplo,Norris & Piastri
3,4,6,99,1,2,396,396,387,duplo,Norris & Piastri
3,4,6,99,1,3,396,396,384,duplo,Norris & Piastri
3,4,6,99,1,4,396,396,381,duplo,Norris & Piastri
3,4,6,99,1,5,396,396,379,duplo,Norris & Piastri
3,4,6,99,1,6,396,396,377,duplo,Norris & Piastri
3,4,6,99,1,7,396,396,375,duplo,Norris & Piastri
3,4,6,99,1,8,396,396,373,duplo,Norris & Piastri
3,4,6,99,1,9,396,396,371,duplo,Norris & Piastri
3,4,6,99,1,10,396,396,370,duplo,Norris & Piastri
3,4,6,99,1,99,396,396,369,duplo,Norris & Piastri
3,4,7,99,1,2,396,396,386,duplo,Norris & Piastri
3,4,7,99,1,3,396,396,383,duplo,Norris & Piastri
3,4,7,99,1,4,396,396,380,duplo,Norris & Piastri
3,4,7,99,1,5,396,396,378,duplo,Norris & Piastri
3,4,7,99,1,6,396,396,376,duplo,Norris & Piastri
3,4,7,99,1,7,396,396,374,duplo,Norris & Piastri
3,4,7,99,1,8,396,396,372,duplo,Norris & Piastri
3,4,7,99,1,9,396,396,370,duplo,Norris & Piastri
3,4,7,99,1,10,396,396,369,duplo,Norris & Piastri
3,4,7,99,1,99,396,396,368,duplo,Norris & Piastri
3,4,8,99,1,2,396,396,385,duplo,Norris & Piastri
3,4,8,99,1,3,396,396,382,duplo,Norris & Piastri
3,4,8,99,1,4,396,396,379,duplo,Norris & Piastri
3,4,8,99,1,5,396,396,377,duplo,Norris & Piastri
3,4,8,99,1,6,396,396,375,duplo,Norris & Piastri
3,4,8,99,1,7,396,396,373,duplo,Norris & Piastri
3,4,8,99,1,8,396,396,371,duplo,Norris & Piastri
3,4,8,99,1,9,396,396,369,duplo,Norris & Piastri
3,4,8,99,1,10,396,396,368,duplo,Norris & Piastri
3,4,8,99,1,99,396,396,367,duplo,Norris & Piastri
3,4,99,99,1,2,396,396,384,duplo,Norris & Piastri
3,4,99,99,1,3,396,396,381,duplo,Norris & Piastri
3,4,99,99,1,4,396,396,378,duplo,Norris & Piastri
3,4,99,99,1,5,396,396,376,duplo,Norris & Piastri
3,4,99,99,1,6,396,396,374,duplo,Norris & Piastri
3,4,99,99,1,7,396,396,372,duplo,Norris & Piastri
3,4,99,99,1,8,396,396,370,duplo,Norris & Piastri
3,4,99,99,1,9,396,396,368,duplo,Norris & Piastri
3,4,99,99,1,10,396,396,367,duplo,Norris & Piastri
3,4,99,99,1,99,396,396,366,duplo,Norris & Piastri
3,5,2,9,2,1,398,388,398,duplo,Norris & Verstappen
3,5,2,9,3,1,398,385,398,duplo,Norris & Verstappen
3,5,2,9,4,1,398,382,398,duplo,Norris & Verstappen
3,5,2,9,5,1,398,380,398,duplo,Norris & Verstappen
3,5,2,9,6,1,398,378,398,duplo,Norris & Verstappen
3,5,2,9,7,1,398,376,398,duplo,Norris & Verstappen
3,5,2,9,8,1,398,374,398,duplo,Norris & Verstappen
3,5,2,9,10,1,398,371,398,duplo,Norris & Verstappen
3,5,2,9,99,1,398,370,398,duplo,Norris & Verstappen
3,5,4,99,2,1,396,388,396,duplo,Norris & Verstappen
3,5,4,99,3,1,396,385,396,duplo,Norris & Verstappen
3,5,4,99,4,1,396,382,396,duplo,Norris & Verstappen
3,5,4,99,5,1,396,380,396,duplo,Norris & Verstappen
3,5,4,99,6,1,396,378,396,duplo,Norris & Verstappen
3,5,4,99,7,1,396,376,396,duplo,Norris & Verstappen
3,5,4,99,8,1,396,374,396,duplo,Norris & Verstappen
3,5,4,99,9,1,396,372,396,duplo,Norris & Verstappen
3,5,4,99,10,1,396,371,396,duplo,Norris & Verstappen
3,5,4,99,99,1,396,370,396,duplo,Norris & Verstappen
3,6,2,9,2,1,398,387,398,duplo,Norris & Verstappen
3,6,2,9,3,1,398,384,398,duplo,Norris & Verstappen
3,6,2,9,4,1,398,381,398,duplo,Norris & Verstappen
3,6,2,9,5,1,398,379,398,duplo,Norris & Verstappen
3,6,2,9,6,1,398,377,398,duplo,Norris & Verstappen
3,6,2,9,7,1,398,375,398,duplo,Norris & Verstappen
3,6,2,9,8,1,398,373,398,duplo,Norris & Verstappen
3,6,2,9,10,1,398,370,398,duplo,Norris & Verstappen
3,6,2,9,99,1,398,369,398,duplo,Norris & Verstappen
3,6,4,99,2,1,396,387,396,duplo,Norris & Verstappen
3,6,4,99,3,1,396,384,396,duplo,Norris & Verstappen
3,6,4,99,4,1,396,381,396,duplo,Norris & Verstappen
3,6,4,99,5,1,396,379,396,duplo,Norris & Verstappen
3,6,4,99,6,1,396,377,396,duplo,Norris & Verstappen
3,6,4,99,7,1,396,375,396,duplo,Norris & Verstappen
3,6,4,99,8,1,396,373,396,duplo,Norris & Verstappen
3,6,4,99,9,1,396,371,396,duplo,Norris & Verstappen
3,6,4,99,10,1,396,370,396,duplo,Norris & Verstappen
3,6,4,99,99,1,396,369,396,duplo,Norris & Verstappen
3,7,2,9,2,1,398,386,398,duplo,Norris & Verstappen
3,7,2,9,3,1,398,383,398,duplo,Norris & Verstappen
3,7,2,9,4,1,398,380,398,duplo,Norris & Verstappen
3,7,2,9,5,1,398,378,398,duplo,Norris & Verstappen
3,7,2,9,6,1,398,376,398,duplo,Norris & Verstappen
3,7,2,9,7,1,398,374,398,duplo,Norris & Verstappen
3,7,2,9,8,1,398,372,398,duplo,Norris & Verstappen
3,7,2,9,10,1,398,369,398,duplo,Norris & Verstappen
3,7,2,9,99,1,398,368,398,duplo,Norris & Verstappen
3,7,4,99,2,1,396,386,396,duplo,Norris & Verstappen
3,7,4,99,3,1,396,383,396,duplo,Norris & Verstappen
3,7,4,99,4,1,396,380,396,duplo,Norris & Verstappen
3,7,4,99,5,1,396,378,396,duplo,Norris & Verstappen
3,7,4,99,6,1,396,376,396,duplo,Norris & Verstappen
3,7,4,99,7,1,396,374,396,duplo,Norris & Verstappen
3,7,4,99,8,1,396,372,396,duplo,Norris & Verstappen
3,7,4,99,9,1,396,370,396,duplo,Norris & Verstappen
3,7,4,99,10,1,396,369,396,duplo,Norris & Verstappen
3,7,4,99,99,1,396,368,396,duplo,Norris & Verstappen
3,8,2,9,2,1,398,385,398,duplo,Norris & Verstappen
3,8,2,9,3,1,398,382,398,duplo,Norris & Verstappen
3,8,2,9,4,1,398,379,398,duplo,Norris & Verstappen
3,8,2,9,5,1,398,377,398,duplo,Norris & Verstappen
3,8,2,9,6,1,398,375,398,duplo,Norris & Verstappen
3,8,2,9,7,1,398,373,398,duplo,Norris & Verstappen
3,8,2,9,8,1,398,371,398,duplo,Norris & Verstappen
3,8,2,9,10,1,398,368,398,duplo,Norris & Verstappen
3,8,2,9,99,1,398,367,398,duplo,Norris & Verstappen
3,8,4,99,2,1,396,385,396,duplo,Norris & Verstappen
3,8,4,99,3,1,396,382,396,duplo,Norris & Verstappen
3,8,4,99,4,1,396,379,396,duplo,Norris & Verstappen
3,8,4,99,5,1,396,377,396,duplo,Norris & Verstappen
3,8,4,99,6,1,396,375,396,duplo,Norris & Verstappen
3,8,4,99,7,1,396,373,396,duplo,Norris & Verstappen
3,8,4,99,8,1,396,371,396,duplo,Norris & Verstappen
3,8,4,99,9,1,396,369,396,duplo,Norris & Verstappen
3,8,4,99,10,1,396,368,396,duplo,Norris & Verstappen
3,8,4,99,99,1,396,367,396,duplo,Norris & Verstappen
3,99,2,9,2,1,398,384,398,duplo,Norris & Verstappen
3,99,2,9,3,1,398,381,398,duplo,Norris & Verstappen
3,99,2,9,4,1,398,378,398,duplo,Norris & Verstappen
3,99,2,9,5,1,398,376,398,duplo,Norris & Verstappen
3,99,2,9,6,1,398,374,398,duplo,Norris & Verstappen
3,99,2,9,7,1,398,372,398,duplo,Norris & Verstappen
3,99,2,9,8,1,398,370,398,duplo,Norris & Verstappen
3,99,2,9,10,1,398,367,398,duplo,Norris & Verstappen
3,99,2,9,99,1,398,366,398,duplo,Norris & Verstappen
3,99,4,99,2,1,396,384,396,duplo,Norris & Verstappen
3,99,4,99,3,1,396,381,396,duplo,Norris & Verstappen
3,99,4,99,4,1,396,378,396,duplo,Norris & Verstappen
3,99,4,99,5,1,396,376,396,duplo,Norris & Verstappen
3,99,4,99,6,1,396,374,396,duplo,Norris & Verstappen
3,99,4,99,7,1,396,372,396,duplo,Norris & Verstappen
3,99,4,99,8,1,396,370,396,duplo,Norris & Verstappen
3,99,4,99,9,1,396,368,396,duplo,Norris & Verstappen
3,99,4,99,10,1,396,367,396,duplo,Norris & Verstappen
3,99,4,99,99,1,396,366,396,duplo,Norris & Verstappen
4,1,2,8,1,2,399,399,391,duplo,Norris & Piastri
4,1,2,8,1,3,399,399,388,duplo,Norris & Piastri
4,1,2,8,1,4,399,399,385,duplo,Norris & Piastri
4,1,2,8,1,5,399,399,383,duplo,Norris & Piastri
4,1,2,8,1,6,399,399,381,duplo,Norris & Piastri
4,1,2,8,1,7,399,399,379,duplo,Norris & Piastri
4,1,2,8,1,9,399,399,375,duplo,Norris & Piastri
4,1,2,8,1,10,399,399,374,duplo,Norris & Piastri
4,1,2,8,1,99,399,399,373,duplo,Norris & Piastri
4,1,3,8,1,2,399,399,390,duplo,Norris & Piastri
4,1,3,8,1,3,399,399,387,duplo,Norris & Piastri
4,1,3,8,1,4,399,399,384,duplo,Norris & Piastri
4,1,3,8,1,5,399,399,382,duplo,Norris & Piastri
4,1,3,8,1,6,399,399,380,duplo,Norris & Piastri
4,1,3,8,1,7,399,399,378,duplo,Norris & Piastri
4,1,3,8,1,9,399,399,374,duplo,Norris & Piastri
4,1,3,8,1,10,399,399,373,duplo,Norris & Piastri
4,1,3,8,1,99,399,399,372,duplo,Norris & Piastri
4,1,3,9,2,1,397,392,397,duplo,Norris & Verstappen
4,1,3,9,3,1,397,389,397,duplo,Norris & Verstappen
4,1,3,9,4,1,397,386,397,duplo,Norris & Verstappen
4,1,3,9,5,1,397,384,397,duplo,Norris & Verstappen
4,1,3,9,6,1,397,382,397,duplo,Norris & Verstappen
4,1,3,9,7,1,397,380,397,duplo,Norris & Verstappen
4,1,3,9,8,1,397,378,397,duplo,Norris & Verstappen
4,1,3,9,10,1,397,375,397,duplo,Norris & Verstappen
4,1,3,9,99,1,397,374,397,duplo,Norris & Verstappen
4,1,5,8,1,2,399,399,388,duplo,Norris & Piastri
4,1,5,8,1,3,399,399,385,duplo,Norris & Piastri
4,1,5,8,1,4,399,399,382,duplo,Norris & Piastri
4,1,5,8,1,5,399,399,380,duplo,Norris & Piastri
4,1,5,8,1,6,399,399,378,duplo,Norris & Piastri
4,1,5,8,1,7,399,399,376,duplo,Norris & Piastri
4,1,5,8,1,9,399,399,372,duplo,Norris & Piastri
4,1,5,8,1,10,399,399,371,duplo,Norris & Piastri
4,1,5,8,1,99,399,399,370,duplo,Norris & Piastri
4,1,5,99,2,1,395,392,395,duplo,Norris & Verstappen
4,1,5,99,3,1,395,389,395,duplo,Norris & Verstappen
4,1,5,99,4,1,395,386,395,duplo,Norris & Verstappen
4,1,5,99,5,1,395,384,395,duplo,Norris & Verstappen
4,1,5,99,6,1,395,382,395,duplo,Norris & Verstappen
4,1,5,99,7,1,395,380,395,duplo,Norris & Verstappen
4,1,5,99,8,1,395,378,395,duplo,Norris & Verstappen
4,1,5,99,9,1,395,376,395,duplo,Norris & Verstappen
4,1,5,99,10,1,395,375,395,duplo,Norris & Verstappen
4,1,5,99,99,1,395,374,395,duplo,Norris & Verstappen
4,1,6,8,1,2,399,399,387,duplo,Norris & Piastri
4,1,6,8,1,3,399,399,384,duplo,Norris & Piastri
4,1,6,8,1,4,399,399,381,duplo,Norris & Piastri
4,1,6,8,1,5,399,399,379,duplo,Norris & Piastri
4,1,6,8,1,6,399,399,377,duplo,Norris & Piastri
4,1,6,8,1,7,399,399,375,duplo,Norris & Piastri
4,1,6,8,1,9,399,399,371,duplo,Norris & Piastri
4,1,6,8,1,10,399,399,370,duplo,Norris & Piastri
4,1,6,8,1,99,399,399,369,duplo,Norris & Piastri
4,1,7,8,1,2,399,399,386,duplo,Norris & Piastri
4,1,7,8,1,3,399,399,383,duplo,Norris & Piastri
4,1,7,8,1,4,399,399,380,duplo,Norris & Piastri
4,1,7,8,1,5,399,399,378,duplo,Norris & Piastri
4,1,7,8,1,6,399,399,376,duplo,Norris & Piastri
4,1,7,8,1,7,399,399,374,duplo,Norris & Piastri
4,1,7,8,1,9,399,399,370,duplo,Norris & Piastri
4,1,7,8,1,10,399,399,369,duplo,Norris & Piastri
4,1,7,8,1,99,399,399,368,duplo,Norris & Piastri
4,1,8,8,1,2,399,399,385,duplo,Norris & Piastri
4,1,8,8,1,3,399,399,382,duplo,Norris & Piastri
4,1,8,8,1,4,399,399,379,duplo,Norris & Piastri
4,1,8,8,1,5,399,399,377,duplo,Norris & Piastri
4,1,8,8,1,6,399,399,375,duplo,Norris & Piastri
4,1,8,8,1,7,399,399,373,duplo,Norris & Piastri
4,1,8,8,1,9,399,399,369,duplo,Norris & Piastri
4,1,8,8,1,10,399,399,368,duplo,Norris & Piastri
4,1,8,8,1,99,399,399,367,duplo,Norris & Piastri
4,1,99,8,1,2,399,399,384,duplo,Norris & Piastri
4,1,99,8,1,3,399,399,381,duplo,Norris & Piastri
4,1,99,8,1,4,399,399,378,duplo,Norris & Piastri
4,1,99,8,1,5,399,399,376,duplo,Norris & Piastri
4,1,99,8,1,6,399,399,374,duplo,Norris & Piastri
4,1,99,8,1,7,399,399,372,duplo,Norris & Piastri
4,1,99,8,1,9,399,399,368,duplo,Norris & Piastri
4,1,99,8,1,10,399,399,367,duplo,Norris & Piastri
4,1,99,8,1,99,399,399,366,duplo,Norris & Piastri
4,2,1,8,2,1,399,391,399,duplo,Norris & Verstappen
4,2,1,8,3,1,399,388,399,duplo,Norris & Verstappen
4,2,1,8,4,1,399,385,399,duplo,Norris & Verstappen
4,2,1,8,5,1,399,383,399,duplo,Norris & Verstappen
4,2,1,8,6,1,399,381,399,duplo,Norris & Verstappen
4,2,1,8,7,1,399,379,399,duplo,Norris & Verstappen
4,2,1,8,9,1,399,375,399,duplo,Norris & Verstappen
4,2,1,8,10,1,399,374,399,duplo,Norris & Verstappen
4,2,1,8,99,1,399,373,399,duplo,Norris & Verstappen
4,2,3,9,2,1,397,391,397,duplo,Norris & Verstappen
4,2,3,9,3,1,397,388,397,duplo,Norris & Verstappen
4,2,3,9,4,1,397,385,397,duplo,Norris & Verstappen
4,2,3,9,5,1,397,383,397,duplo,Norris & Verstappen
4,2,3,9,6,1,397,381,397,duplo,Norris & Verstappen
4,2,3,9,7,1,397,379,397,duplo,Norris & Verstappen
4,2,3,9,8,1,397,377,397,duplo,Norris & Verstappen
4,2,3,9,10,1,397,374,397,duplo,Norris & Verstappen
4,2,3,9,99,1,397,373,397,duplo,Norris & Verstappen
4,2,5,99,2,1,395,391,395,duplo,Norris & Verstappen
4,2,5,99,3,1,395,388,395,duplo,Norris & Verstappen
4,2,5,99,4,1,395,385,395,duplo,Norris & Verstappen
4,2,5,99,5,1,395,383,395,duplo,Norris & Verstappen
4,2,5,99,6,1,395,381,395,duplo,Norris & Verstappen
4,2,5,99,7,1,395,379,395,duplo,Norris & Verstappen
4,2,5,99,8,1,395,377,395,duplo,Norris & Verstappen
4,2,5,99,9,1,395,375,395,duplo,Norris & Verstappen
4,2,5,99,10,1,395,374,395,duplo,Norris & Verstappen
4,2,5,99,99,1,395,373,395,duplo,Norris & Verstappen
4,3,1,8,2,1,399,390,399,duplo,Norris & Verstappen
4,3,1,8,3,1,399,387,399,duplo,Norris & Verstappen
4,3,1,8,4,1,399,384,399,duplo,Norris & Verstappen
4,3,1,8,5,1,399,382,399,duplo,Norris & Verstappen
4,3,1,8,6,1,399,380,399,duplo,Norris & Verstappen
4,3,1,8,7,1,399,378,399,duplo,Norris & Verstappen
4,3,1,8,9,1,399,374,399,duplo,Norris & Verstappen
4,3,1,8,10,1,399,373,399,duplo,Norris & Verstappen
4,3,1,8,99,1,399,372,399,duplo,Norris & Verstappen
4,3,1,9,1,2,397,397,392,duplo,Norris & Piastri
4,3,1,9,1,3,397,397,389,duplo,Norris & Piastri
4,3,1,9,1,4,397,397,386,duplo,Norris & Piastri
4,3,1,9,1,5,397,397,384,duplo,Norris & Piastri
4,3,1,9,1,6,397,397,382,duplo,Norris & Piastri
4,3,1,9,1,7,397,397,380,duplo,Norris & Piastri
4,3,1,9,1,8,397,397,378,duplo,Norris & Piastri
4,3,1,9,1,10,397,397,375,duplo,Norris & Piastri
4,3,1,9,1,99,397,397,374,duplo,Norris & Piastri
4,3,2,9,1,2,397,397,391,duplo,Norris & Piastri
4,3,2,9,1,3,397,397,388,duplo,Norris & Piastri
4,3,2,9,1,4,397,397,385,duplo,Norris & Piastri
4,3,2,9,1,5,397,397,383,duplo,Norris & Piastri
4,3,2,9,1,6,397,397,381,duplo,Norris & Piastri
4,3,2,9,1,7,397,397,379,duplo,Norris & Piastri
4,3,2,9,1,8,397,397,377,duplo,Norris & Piastri
4,3,2,9,1,10,397,397,374,duplo,Norris & Piastri
4,3,2,9,1,99,397,397,373,duplo,Norris & Piastri
4,3,5,9,1,2,397,397,388,duplo,Norris & Piastri
4,3,5,9,1,3,397,397,385,duplo,Norris & Piastri
4,3,5,9,1,4,397,397,382,duplo,Norris & Piastri
4,3,5,9,1,5,397,397,380,duplo,Norris & Piastri
4,3,5,9,1,6,397,397,378,duplo,Norris & Piastri
4,3,5,9,1,7,397,397,376,duplo,Norris & Piastri
4,3,5,9,1,8,397,397,374,duplo,Norris & Piastri
4,3,5,9,1,10,397,397,371,duplo,Norris & Piastri
4,3,5,9,1,99,397,397,370,duplo,Norris & Piastri
4,3,5,99,2,1,395,390,395,duplo,Norris & Verstappen
4,3,5,99,3,1,395,387,395,duplo,Norris & Verstappen
4,3,5,99,4,1,395,384,395,duplo,Norris & Verstappen
4,3,5,99,5,1,395,382,395,duplo,Norris & Verstappen
4,3,5,99,6,1,395,380,395,duplo,Norris & Verstappen
4,3,5,99,7,1,395,378,395,duplo,Norris & Verstappen
4,3,5,99,8,1,395,376,395,duplo,Norris & Verstappen
4,3,5,99,9,1,395,374,395,duplo,Norris & Verstappen
4,3,5,99,10,1,395,373,395,duplo,Norris & Verstappen
4,3,5,99,99,1,395,372,395,duplo,Norris & Verstappen
4,3,6,9,1,2,397,397,387,duplo,Norris & Piastri
4,3,6,9,1,3,397,397,384,duplo,Norris & Piastri
4,3,6,9,1,4,397,397,381,duplo,Norris & Piastri
4,3,6,9,1,5,397,397,379,duplo,Norris & Piastri
4,3,6,9,1,6,397,397,377,duplo,Norris & Piastri
4,3,6,9,1,7,397,397,375,duplo,Norris & Piastri
4,3,6,9,1,8,397,397,373,duplo,Norris & Piastri
4,3,6,9,1,10,397,397,370,duplo,Norris & Piastri
4,3,6,9,1,99,397,397,369,duplo,Norris & Piastri
4,3,7,9,1,2,397,397,386,duplo,Norris & Piastri
4,3,7,9,1,3,397,397,383,duplo,Norris & Piastri
4,3,7,9,1,4,397,397,380,duplo,Norris & Piastri
4,3,7,9,1,5,397,397,378,duplo,Norris & Piastri
4,3,7,9,1,6,397,397,376,duplo,Norris & Piastri
4,3,7,9,1,7,397,397,374,duplo,Norris & Piastri
4,3,7,9,1,8,397,397,372,duplo,Norris & Piastri
4,3,7,9,1,10,397,397,369,duplo,Norris & Piastri
4,3,7,9,1,99,397,397,368,duplo,Norris & Piastri
4,3,8,9,1,2,397,397,385,duplo,Norris & Piastri
4,3,8,9,1,3,397,397,382,duplo,Norris & Piastri
4,3,8,9,1,4,397,397,379,duplo,Norris & Piastri
4,3,8,9,1,5,397,397,377,duplo,Norris & Piastri
4,3,8,9,1,6,397,397,375,duplo,Norris & Piastri
4,3,8,9,1,7,397,397,373,duplo,Norris & Piastri
4,3,8,9,1,8,397,397,371,duplo,Norris & Piastri
4,3,8,9,1,10,397,397,368,duplo,Norris & Piastri
4,3,8,9,1,99,397,397,367,duplo,Norris & Piastri
4,3,99,9,1,2,397,397,384,duplo,Norris & Piastri
4,3,99,9,1,3,397,397,381,duplo,Norris & Piastri
4,3,99,9,1,4,397,397,378,duplo,Norris & Piastri
4,3,99,9,1,5,397,397,376,duplo,Norris & Piastri
4,3,99,9,1,6,397,397,374,duplo,Norris & Piastri
4,3,99,9,1,7,397,397,372,duplo,Norris & Piastri
4,3,99,9,1,8,397,397,370,duplo,Norris & Piastri
4,3,99,9,1,10,397,397,367,duplo,Norris & Piastri
4,3,99,9,1,99,397,397,366,duplo,Norris & Piastri
4,5,1,8,2,1,399,388,399,duplo,Norris & Verstappen
4,5,1,8,3,1,399,385,399,duplo,Norris & Verstappen
4,5,1,8,4,1,399,382,399,duplo,Norris & Verstappen
4,5,1,8,5,1,399,380,399,duplo,Norris & Verstappen
4,5,1,8,6,1,399,378,399,duplo,Norris & Verstappen
4,5,1,8,7,1,399,376,399,duplo,Norris & Verstappen
4,5,1,8,9,1,399,372,399,duplo,Norris & Verstappen
4,5,1,8,10,1,399,371,399,duplo,Norris & Verstappen
4,5,1,8,99,1,399,370,399,duplo,Norris & Verstappen
4,5,1,99,1,2,395,395,392,duplo,Norris & Piastri
4,5,1,99,1,3,395,395,389,duplo,Norris & Piastri
4,5,1,99,1,4,395,395,386,duplo,Norris & Piastri
4,5,1,99,1,5,395,395,384,duplo,Norris & Piastri
4,5,1,99,1,6,395,395,382,duplo,Norris & Piastri
4,5,1,99,1,7,395,395,380,duplo,Norris & Piastri
4,5,1,99,1,8,395,395,378,duplo,Norris & Piastri
4,5,1,99,1,9,395,395,376,duplo,Norris & Piastri
4,5,1,99,1,10,395,395,375,duplo,Norris & Piastri
4,5,1,99,1,99,395,395,374,duplo,Norris & Piastri
