sprint_norris,sprint_piastri,sprint_verstappen,corrida_norris,corrida_piastri,corrida_verstappen,pts_norris,pts_piastri,pts_verstappen,ganhos_norris,ganhos_piastri,ganhos_verstappen,pontos_empate,tipo_empate,pilotos_empatados
2,7,1,9,5,1,399,378,399,9,12,33,399,duplo,Norris & Verstappen
2,7,1,9,6,1,399,376,399,9,10,33,399,duplo,Norris & Verstappen
2,7,1,9,7,1,399,374,399,9,8,33,399,duplo,Norris & Verstappen
2,7,1,9,8,1,399,372,399,9,6,33,399,duplo,Norris & Verstappen
2,7,1,9,10,1,399,369,399,9,3,33,399,duplo,Norris & Verstappen
2,7,1,9,99,1,399,368,399,9,2,33,399,duplo,Norris & Verstappen
2,7,3,99,2,1,397,386,397,7,20,31,397,duplo,Norris & Verstappen
2,7,3,99,3,1,397,383,397,7,17,31,397,duplo,Norris & Verstappen
2,7,3,99,4,1,397,380,397,7,14,31,397,duplo,Norris & Verstappen
2,7,3,99,5,1,397,378,397,7,12,31,397,duplo,Norris & Verstappen
2,7,3,99,6,1,397,376,397,7,10,31,397,duplo,Norris & Verstappen
2,7,3,99,7,1,397,374,397,7,8,31,397,duplo,Norris & Verstappen
2,7,3,99,8,1,397,372,397,7,6,31,397,duplo,Norris & Verstappen
2,7,3,99,9,1,397,370,397,7,4,31,397,duplo,Norris & Verstappen
2,7,3,99,10,1,397,369,397,7,3,31,397,duplo,Norris & Verstappen
2,7,3,99,99,1,397,368,397,7,2,31,397,duplo,Norris & Verstappen
2,8,1,9,2,1,399,385,399,9,19,33,399,duplo,Norris & Verstappen
2,8,1,9,3,1,399,382,399,9,16,33,399,duplo,Norris & Verstappen
2,8,1,9,4,1,399,379,399,9,13,33,399,duplo,Norris & Verstappen
2,8,1,9,5,1,399,377,399,9,11,33,399,duplo,Norris & Verstappen
2,8,1,9,6,1,399,375,399,9,9,33,399,duplo,Norris & Verstappen
2,8,1,9,7,1,399,373,399,9,7,33,399,duplo,Norris & Verstappen
2,8,1,9,8,1,399,371,399,9,5,33,399,duplo,Norris & Verstappen
2,8,1,9,10,1,399,368,399,9,2,33,399,duplo,Norris & Verstappen
2,8,1,9,99,1,399,367,399,9,1,33,399,duplo,Norris & Verstappen
2,8,3,99,2,1,397,385,397,7,19,31,397,duplo,Norris & Verstappen
2,8,3,99,3,1,397,382,397,7,16,31,397,duplo,Norris & Verstappen
2,8,3,99,4,1,397,379,397,7,13,31,397,duplo,Norris & Verstappen
2,8,3,99,5,1,397,377,397,7,11,31,397,duplo,Norris & Verstappen
2,8,3,99,6,1,397,375,397,7,9,31,397,duplo,Norris & Verstappen
2,8,3,99,7,1,397,373,397,7,7,31,397,duplo,Norris & Verstappen
2,8,3,99,8,1,397,371,397,7,5,31,397,duplo,Norris & Verstappen
2,8,3,99,9,1,397,369,397,7,3,31,397,duplo,Norris & Verstappen
2,8,3,99,10,1,397,368,397,7,2,31,397,duplo,Norris & Verstappen
2,8,3,99,99,1,397,367,397,7,1,31,397,duplo,Norris & Verstappen
2,99,1,9,2,1,399,384,399,9,18,33,399,duplo,Norris & Verstappen
2,99,1,9,3,1,399,381,399,9,15,33,399,duplo,Norris & Verstappen
2,99,1,9,4,1,399,378,399,9,12,33,399,duplo,Norris & Verstappen
2,99,1,9,5,1,399,376,399,9,10,33,399,duplo,Norris & Verstappen
2,99,1,9,6,1,399,374,399,9,8,33,399,duplo,Norris & Verstappen
2,99,1,9,7,1,399,372,399,9,6,33,399,duplo,Norris & Verstappen
2,99,1,9,8,1,399,370,399,9,4,33,399,duplo,Norris & Verstappen
2,99,1,9,10,1,399,367,399,9,1,33,399,duplo,Norris & Verstappen
2,99,1,9,99,1,399,366,399,9,0,33,399,duplo,Norris & Verstappen
2,99,3,99,2,1,397,384,397,7,18,31,397,duplo,Norris & Verstappen
2,99,3,99,3,1,397,381,397,7,15,31,397,duplo,Norris & Verstappen
2,99,3,99,4,1,397,378,397,7,12,31,397,duplo,Norris & Verstappen
2,99,3,99,5,1,397,376,397,7,10,31,397,duplo,Norris & Verstappen
2,99,3,99,6,1,397,374,397,7,8,31,397,duplo,Norris & Verstappen
2,99,3,99,7,1,397,372,397,7,6,31,397,duplo,Norris & Verstappen
2,99,3,99,8,1,397,370,397,7,4,31,397,duplo,Norris & Verstappen
2,99,3,99,9,1,397,368,397,7,2,31,397,duplo,Norris & Verstappen
2,99,3,99,10,1,397,367,397,7,1,31,397,duplo,Norris & Verstappen
2,99,3,99,99,1,397,366,397,7,0,31,397,duplo,Norris & Verstappen
3,1,2,9,2,1,398,392,398,8,26,32,398,duplo,Norris & Verstappen
3,1,2,9,3,1,398,389,398,8,23,32,398,duplo,Norris & Verstappen
3,1,2,9,4,1,398,386,398,8,20,32,398,duplo,Norris & Verstappen
3,1,2,9,5,1,398,384,398,8,18,32,398,duplo,Norris & Verstappen
3,1,2,9,6,1,398,382,398,8,16,32,398,duplo,Norris & Verstappen
3,1,2,9,7,1,398,380,398,8,14,32,398,duplo,Norris & Verstappen
3,1,2,9,8,1,398,378,398,8,12,32,398,duplo,Norris & Verstappen
3,1,2,9,10,1,398,375,398,8,9,32,398,duplo,Norris & Verstappen
3,1,2,9,99,1,398,374,398,8,8,32,398,duplo,Norris & Verstappen
3,1,4,99,2,1,396,392,396,6,26,30,396,duplo,Norris & Verstappen
3,1,4,99,3,1,396,389,396,6,23,30,396,duplo,Norris & Verstappen
3,1,4,99,4,1,396,386,396,6,20,30,396,duplo,Norris & Verstappen
3,1,4,99,5,1,396,384,396,6,18,30,396,duplo,Norris & Verstappen
3,1,4,99,6,1,396,382,396,6,16,30,396,duplo,Norris & Verstappen
3,1,4,99,7,1,396,380,396,6,14,30,396,duplo,Norris & Verstappen
3,1,4,99,8,1,396,378,396,6,12,30,396,duplo,Norris & Verstappen
3,1,4,99,9,1,396,376,396,6,10,30,396,duplo,Norris & Verstappen
3,1,4,99,10,1,396,375,396,6,9,30,396,duplo,Norris & Verstappen
3,1,4,99,99,1,396,374,396,6,8,30,396,duplo,Norris & Verstappen
3,2,1,9,1,2,398,398,392,8,32,26,398,duplo,Norris & Piastri
3,2,1,9,1,3,398,398,389,8,32,23,398,duplo,Norris & Piastri
3,2,1,9,1,4,398,398,386,8,32,20,398,duplo,Norris & Piastri
3,2,1,9,1,5,398,398,384,8,32,18,398,duplo,Norris & Piastri
3,2,1,9,1,6,398,398,382,8,32,16,398,duplo,Norris & Piastri
3,2,1,9,1,7,398,398,380,8,32,14,398,duplo,Norris & Piastri
3,2,1,9,1,8,398,398,378,8,32,12,398,duplo,Norris & Piastri
3,2,1,9,1,10,398,398,375,8,32,9,398,duplo,Norris & Piastri
3,2,1,9,1,99,398,398,374,8,32,8,398,duplo,Norris & Piastri
3,2,4,9,1,2,398,398,389,8,32,23,398,duplo,Norris & Piastri
3,2,4,9,1,3,398,398,386,8,32,20,398,duplo,Norris & Piastri
3,2,4,9,1,4,398,398,383,8,32,17,398,duplo,Norris & Piastri
3,2,4,9,1,5,398,398,381,8,32,15,398,duplo,Norris & Piastri
3,2,4,9,1,6,398,398,379,8,32,13,398,duplo,Norris & Piastri
3,2,4,9,1,7,398,398,377,8,32,11,398,duplo,Norris & Piastri
3,2,4,9,1,8,398,398,375,8,32,9,398,duplo,Norris & Piastri
3,2,4,9,1,10,398,398,372,8,32,6,398,duplo,Norris & Piastri
3,2,4,9,1,99,398,398,371,8,32,5,398,duplo,Norris & Piastri
3,2,4,99,2,1,396,391,396,6,25,30,396,duplo,Norris & Verstappen
3,2,4,99,3,1,396,388,396,6,22,30,396,duplo,Norris & Verstappen
3,2,4,99,4,1,396,385,396,6,19,30,396,duplo,Norris & Verstappen
3,2,4,99,5,1,396,383,396,6,17,30,396,duplo,Norris & Verstappen
3,2,4,99,6,1,396,381,396,6,15,30,396,duplo,Norris & Verstappen
3,2,4,99,7,1,396,379,396,6,13,30,396,duplo,Norris & Verstappen
3,2,4,99,8,1,396,377,396,6,11,30,396,duplo,Norris & Verstappen
3,2,4,99,9,1,396,375,396,6,9,30,396,duplo,Norris & Verstappen
3,2,4,99,10,1,396,374,396,6,8,30,396,duplo,Norris & Verstappen
3,2,4,99,99,1,396,373,396,6,7,30,396,duplo,Norris & Verstappen
3,2,5,9,1,2,398,398,388,8,32,22,398,duplo,Norris & Piastri
3,2,5,9,1,3,398,398,385,8,32,19,398,duplo,Norris & Piastri
3,2,5,9,1,4,398,398,382,8,32,16,398,duplo,Norris & Piastri
3,2,5,9,1,5,398,398,380,8,32,14,398,duplo,Norris & Piastri
3,2,5,9,1,6,398,398,378,8,32,12,398,duplo,Norris & Piastri
3,2,5,9,1,7,398,398,376,8,32,10,398,duplo,Norris & Piastri
3,2,5,9,1,8,398,398,374,8,32,8,398,duplo,Norris & Piastri
3,2,5,9,1,10,398,398,371,8,32,5,398,duplo,Norris & Piastri
3,2,5,9,1,99,398,398,370,8,32,4,398,duplo,Norris & Piastri
3,2,6,9,1,2,398,398,387,8,32,21,398,duplo,Norris & Piastri
3,2,6,9,1,3,398,398,384,8,32,18,398,duplo,Norris & Piastri
3,2,6,9,1,4,398,398,381,8,32,15,398,duplo,Norris & Piastri
3,2,6,9,1,5,398,398,379,8,32,13,398,duplo,Norris & Piastri
3,2,6,9,1,6,398,398,377,8,32,11,398,duplo,Norris & Piastri
3,2,6,9,1,7,398,398,375,8,32,9,398,duplo,Norris & Piastri
3,2,6,9,1,8,398,398,373,8,32,7,398,duplo,Norris & Piastri
3,2,6,9,1,10,398,398,370,8,32,4,398,duplo,Norris & Piastri
3,2,6,9,1,99,398,398,369,8,32,3,398,duplo,Norris & Piastri
3,2,7,9,1,2,398,398,386,8,32,20,398,duplo,Norris & Piastri
3,2,7,9,1,3,398,398,383,8,32,17,398,duplo,Norris & Piastri
3,2,7,9,1,4,398,398,380,8,32,14,398,duplo,Norris & Piastri
3,2,7,9,1,5,398,398,378,8,32,12,398,duplo,Norris & Piastri
3,2,7,9,1,6,398,398,376,8,32,10,398,duplo,Norris & Piastri
3,2,7,9,1,7,398,398,374,8,32,8,398,duplo,Norris & Piastri
3,2,7,9,1,8,398,398,372,8,32,6,398,duplo,Norris & Piastri
3,2,7,9,1,10,398,398,369,8,32,3,398,duplo,Norris & Piastri
3,2,7,9,1,99,398,398,368,8,32,2,398,duplo,Norris & Piastri
3,2,8,9,1,2,398,398,385,8,32,19,398,duplo,Norris & Piastri
3,2,8,9,1,3,398,398,382,8,32,16,398,duplo,Norris & Piastri
3,2,8,9,1,4,398,398,379,8,32,13,398,duplo,Norris & Piastri
3,2,8,9,1,5,398,398,377,8,32,11,398,duplo,Norris & Piastri
3,2,8,9,1,6,398,398,375,8,32,9,398,duplo,Norris & Piastri
3,2,8,9,1,7,398,398,373,8,32,7,398,duplo,Norris & Piastri
3,2,8,9,1,8,398,398,371,8,32,5,398,duplo,Norris & Piastri
3,2,8,9,1,10,398,398,368,8,32,2,398,duplo,Norris & Piastri
3,2,8,9,1,99,398,398,367,8,32,1,398,duplo,Norris & Piastri
3,2,99,9,1,2,398,398,384,8,32,18,398,duplo,Norris & Piastri
3,2,99,9,1,3,398,398,381,8,32,15,398,duplo,Norris & Piastri
3,2,99,9,1,4,398,398,378,8,32,12,398,duplo,Norris & Piastri
3,2,99,9,1,5,398,398,376,8,32,10,398,duplo,Norris & Piastri
3,2,99,9,1,6,398,398,374,8,32,8,398,duplo,Norris & Piastri
3,2,99,9,1,7,398,398,372,8,32,6,398,duplo,Norris & Piastri
3,2,99,9,1,8,398,398,370,8,32,4,398,duplo,Norris & Piastri
3,2,99,9,1,10,398,398,367,8,32,1,398,duplo,Norris & Piastri
3,2,99,9,1,99,398,398,366,8,32,0,398,duplo,Norris & Piastri
3,4,1,99,1,2,396,396,392,6,30,26,396,duplo,Norris & Piastri
3,4,1,99,1,3,396,396,389,6,30,23,396,duplo,Norris & Piastri
3,4,1,99,1,4,396,396,386,6,30,20,396,duplo,Norris & Piastri
3,4,1,99,1,5,396,396,384,6,30,18,396,duplo,Norris & Piastri
3,4,1,99,1,6,396,396,382,6,30,16,396,duplo,Norris & Piastri
3,4,1,99,1,7,396,396,380,6,30,14,396,duplo,Norris & Piastri
3,4,1,99,1,8,396,396,378,6,30,12,396,duplo,Norris & Piastri
3,4,1,99,1,9,396,396,376,6,30,10,396,duplo,Norris & Piastri
3,4,1,99,1,10,396,396,375,6,30,9,396,duplo,Norris & Piastri
3,4,1,99,1,99,396,396,374,6,30,8,396,duplo,Norris & Piastri
3,4,2,9,2,1,398,389,398,8,23,32,398,duplo,Norris & Verstappen
3,4,2,9,3,1,398,386,398,8,20,32,398,duplo,Norris & Verstappen
3,4,2,9,4,1,398,383,398,8,17,32,398,duplo,Norris & Verstappen
3,4,2,9,5,1,398,381,398,8,15,32,398,duplo,Norris & Verstappen
3,4,2,9,6,1,398,379,398,8,13,32,398,duplo,Norris & Verstappen
3,4,2,9,7,1,398,377,398,8,11,32,398,duplo,Norris & Verstappen
3,4,2,9,8,1,398,375,398,8,9,32,398,duplo,Norris & Verstappen
3,4,2,9,10,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
3,4,2,9,99,1,398,371,398,8,5,32,398,duplo,Norris & Verstappen
3,4,2,99,1,2,396,396,391,6,30,25,396,duplo,Norris & Piastri
3,4,2,99,1,3,396,396,388,6,30,22,396,duplo,Norris & Piastri
3,4,2,99,1,4,396,396,385,6,30,19,396,duplo,Norris & Piastri
3,4,2,99,1,5,396,396,383,6,30,17,396,duplo,Norris & Piastri
3,4,2,99,1,6,396,396,381,6,30,15,396,duplo,Norris & Piastri
3,4,2,99,1,7,396,396,379,6,30,13,396,duplo,Norris & Piastri
3,4,2,99,1,8,396,396,377,6,30,11,396,duplo,Norris & Piastri
3,4,2,99,1,9,396,396,375,6,30,9,396,duplo,Norris & Piastri
3,4,2,99,1,10,396,396,374,6,30,8,396,duplo,Norris & Piastri
3,4,2,99,1,99,396,396,373,6,30,7,396,duplo,Norris & Piastri
3,4,5,99,1,2,396,396,388,6,30,22,396,duplo,Norris & Piastri
3,4,5,99,1,3,396,396,385,6,30,19,396,duplo,Norris & Piastri
3,4,5,99,1,4,396,396,382,6,30,16,396,duplo,Norris & Piastri
3,4,5,99,1,5,396,396,380,6,30,14,396,duplo,Norris & Piastri
3,4,5,99,1,6,396,396,378,6,30,12,396,duplo,Norris & Piastri
3,4,5,99,1,7,396,396,376,6,30,10,396,duplo,Norris & Piastri
3,4,5,99,1,8,396,396,374,6,30,8,396,duplo,Norris & Piastri
3,4,5,99,1,9,396,396,372,6,30,6,396,duplo,Norris & Piastri
3,4,5,99,1,10,396,396,371,6,30,5,396,duplo,Norris & Piastri
3,4,5,99,1,99,396,396,370,6,30,4,396,duplo,Norris & Piastri
3,4,6,99,1,2,396,396,387,6,30,21,396,duplo,Norris & Piastri
3,4,6,99,1,3,396,396,384,6,30,18,396,duplo,Norris & Piastri
3,4,6,99,1,4,396,396,381,6,30,15,396,duplo,Norris & Piastri
3,4,6,99,1,5,396,396,379,6,30,13,396,duplo,Norris & Piastri
3,4,6,99,1,6,396,396,377,6,30,11,396,duplo,Norris & Piastri
3,4,6,99,1,7,396,396,375,6,30,9,396,duplo,Norris & Piastri
3,4,6,99,1,8,396,396,373,6,30,7,396,duplo,Norris & Piastri
3,4,6,99,1,9,396,396,371,6,30,5,396,duplo,Norris & Piastri
3,4,6,99,1,10,396,396,370,6,30,4,396,duplo,Norris & Piastri
3,4,6,99,1,99,396,396,369,6,30,3,396,duplo,Norris & Piastri
3,4,7,99,1,2,396,396,386,6,30,20,396,duplo,Norris & Piastri
3,4,7,99,1,3,396,396,383,6,30,17,396,duplo,Norris & Piastri
3,4,7,99,1,4,396,396,380,6,30,14,396,duplo,Norris & Piastri
3,4,7,99,1,5,396,396,378,6,30,12,396,duplo,Norris & Piastri
3,4,7,99,1,6,396,396,376,6,30,10,396,duplo,Norris & Piastri
3,4,7,99,1,7,396,396,374,6,30,8,396,duplo,Norris & Piastri
3,4,7,99,1,8,396,396,372,6,30,6,396,duplo,Norris & Piastri
3,4,7,99,1,9,396,396,370,6,30,4,396,duplo,Norris & Piastri
3,4,7,99,1,10,396,396,369,6,30,3,396,duplo,Norris & Piastri
3,4,7,99,1,99,396,396,368,6,30,2,396,duplo,Norris & Piastri
3,4,8,99,1,2,396,396,385,6,30,19,396,duplo,Norris & Piastri
3,4,8,99,1,3,396,396,382,6,30,16,396,duplo,Norris & Piastri
3,4,8,99,1,4,396,396,379,6,30,13,396,duplo,Norris & Piastri
3,4,8,99,1,5,396,396,377,6,30,11,396,duplo,Norris & Piastri
3,4,8,99,1,6,396,396,375,6,30,9,396,duplo,Norris & Piastri
3,4,8,99,1,7,396,396,373,6,30,7,396,duplo,Norris & Piastri
3,4,8,99,1,8,396,396,371,6,30,5,396,duplo,Norris & Piastri
3,4,8,99,1,9,396,396,369,6,30,3,396,duplo,Norris & Piastri
3,4,8,99,1,10,396,396,368,6,30,2,396,duplo,Norris & Piastri
3,4,8,99,1,99,396,396,367,6,30,1,396,duplo,Norris & Piastri
3,4,99,99,1,2,396,396,384,6,30,18,396,duplo,Norris & Piastri
3,4,99,99,1,3,396,396,381,6,30,15,396,duplo,Norris & Piastri
3,4,99,99,1,4,396,396,378,6,30,12,396,duplo,Norris & Piastri
3,4,99,99,1,5,396,396,376,6,30,10,396,duplo,Norris & Piastri
3,4,99,99,1,6,396,396,374,6,30,8,396,duplo,Norris & Piastri
3,4,99,99,1,7,396,396,372,6,30,6,396,duplo,Norris & Piastri
3,4,99,99,1,8,396,396,370,6,30,4,396,duplo,Norris & Piastri
3,4,99,99,1,9,396,396,368,6,30,2,396,duplo,Norris & Piastri
3,4,99,99,1,10,396,396,367,6,30,1,396,duplo,Norris & Piastri
3,4,99,99,1,99,396,396,366,6,30,0,396,duplo,Norris & Piastri
3,5,2,9,2,1,398,388,398,8,22,32,398,duplo,Norris & Verstappen
3,5,2,9,3,1,398,385,398,8,19,32,398,duplo,Norris & Verstappen
3,5,2,9,4,1,398,382,398,8,16,32,398,duplo,Norris & Verstappen
3,5,2,9,5,1,398,380,398,8,14,32,398,duplo,Norris & Verstappen
3,5,2,9,6,1,398,378,398,8,12,32,398,duplo,Norris & Verstappen
3,5,2,9,7,1,398,376,398,8,10,32,398,duplo,Norris & Verstappen
3,5,2,9,8,1,398,374,398,8,8,32,398,duplo,Norris & Verstappen
3,5,2,9,10,1,398,371,398,8,5,32,398,duplo,Norris & Verstappen
3,5,2,9,99,1,398,370,398,8,4,32,398,duplo,Norris & Verstappen
3,5,4,99,2,1,396,388,396,6,22,30,396,duplo,Norris & Verstappen
3,5,4,99,3,1,396,385,396,6,19,30,396,duplo,Norris & Verstappen
3,5,4,99,4,1,396,382,396,6,16,30,396,duplo,Norris & Verstappen
3,5,4,99,5,1,396,380,396,6,14,30,396,duplo,Norris & Verstappen
3,5,4,99,6,1,396,378,396,6,12,30,396,duplo,Norris & Verstappen
3,5,4,99,7,1,396,376,396,6,10,30,396,duplo,Norris & Verstappen
3,5,4,99,8,1,396,374,396,6,8,30,396,duplo,Norris & Verstappen
3,5,4,99,9,1,396,372,396,6,6,30,396,duplo,Norris & Verstappen
3,5,4,99,10,1,396,371,396,6,5,30,396,duplo,Norris & Verstappen
3,5,4,99,99,1,396,370,396,6,4,30,396,duplo,Norris & Verstappen
3,6,2,9,2,1,398,387,398,8,21,32,398,duplo,Norris & Verstappen
3,6,2,9,3,1,398,384,398,8,18,32,398,duplo,Norris & Verstappen
3,6,2,9,4,1,398,381,398,8,15,32,398,duplo,Norris & Verstappen
3,6,2,9,5,1,398,379,398,8,13,32,398,duplo,Norris & Verstappen
3,6,2,9,6,1,398,377,398,8,11,32,398,duplo,Norris & Verstappen
3,6,2,9,7,1,398,375,398,8,9,32,398,duplo,Norris & Verstappen
3,6,2,9,8,1,398,373,398,8,7,32,398,duplo,Norris & Verstappen
3,6,2,9,10,1,398,370,398,8,4,32,398,duplo,Norris & Verstappen
3,6,2,9,99,1,398,369,398,8,3,32,398,duplo,Norris & Verstappen
3,6,4,99,2,1,396,387,396,6,21,30,396,duplo,Norris & Verstappen
3,6,4,99,3,1,396,384,396,6,18,30,396,duplo,Norris & Verstappen
3,6,4,99,4,1,396,381,396,6,15,30,396,duplo,Norris & Verstappen
3,6,4,99,5,1,396,379,396,6,13,30,396,duplo,Norris & Verstappen
3,6,4,99,6,1,396,377,396,6,11,30,396,duplo,Norris & Verstappen
3,6,4,99,7,1,396,375,396,6,9,30,396,duplo,Norris & Verstappen
3,6,4,99,8,1,396,373,396,6,7,30,396,duplo,Norris & Verstappen
3,6,4,99,9,1,396,371,396,6,5,30,396,duplo,Norris & Verstappen
3,6,4,99,10,1,396,370,396,6,4,30,396,duplo,Norris & Verstappen
3,6,4,99,99,1,396,369,396,6,3,30,396,duplo,Norris & Verstappen
3,7,2,9,2,1,398,386,398,8,20,32,398,duplo,Norris & Verstappen
3,7,2,9,3,1,398,383,398,8,17,32,398,duplo,Norris & Verstappen
3,7,2,9,4,1,398,380,398,8,14,32,398,duplo,Norris & Verstappen
3,7,2,9,5,1,398,378,398,8,12,32,398,duplo,Norris & Verstappen
3,7,2,9,6,1,398,376,398,8,10,32,398,duplo,Norris & Verstappen
3,7,2,9,7,1,398,374,398,8,8,32,398,duplo,Norris & Verstappen
3,7,2,9,8,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
3,7,2,9,10,1,398,369,398,8,3,32,398,duplo,Norris & Verstappen
3,7,2,9,99,1,398,368,398,8,2,32,398,duplo,Norris & Verstappen
3,7,4,99,2,1,396,386,396,6,20,30,396,duplo,Norris & Verstappen
3,7,4,99,3,1,396,383,396,6,17,30,396,duplo,Norris & Verstappen
3,7,4,99,4,1,396,380,396,6,14,30,396,duplo,Norris & Verstappen
3,7,4,99,5,1,396,378,396,6,12,30,396,duplo,Norris & Verstappen
3,7,4,99,6,1,396,376,396,6,10,30,396,duplo,Norris & Verstappen
3,7,4,99,7,1,396,374,396,6,8,30,396,duplo,Norris & Verstappen
3,7,4,99,8,1,396,372,396,6,6,30,396,duplo,Norris & Verstappen
3,7,4,99,9,1,396,370,396,6,4,30,396,duplo,Norris & Verstappen
3,7,4,99,10,1,396,369,396,6,3,30,396,duplo,Norris & Verstappen
3,7,4,99,99,1,396,368,396,6,2,30,396,duplo,Norris & Verstappen
3,8,2,9,2,1,398,385,398,8,19,32,398,duplo,Norris & Verstappen
3,8,2,9,3,1,398,382,398,8,16,32,398,duplo,Norris & Verstappen
3,8,2,9,4,1,398,379,398,8,13,32,398,duplo,Norris & Verstappen
3,8,2,9,5,1,398,377,398,8,11,32,398,duplo,Norris & Verstappen
3,8,2,9,6,1,398,375,398,8,9,32,398,duplo,Norris & Verstappen
3,8,2,9,7,1,398,373,398,8,7,32,398,duplo,Norris & Verstappen
3,8,2,9,8,1,398,371,398,8,5,32,398,duplo,Norris & Verstappen
3,8,2,9,10,1,398,368,398,8,2,32,398,duplo,Norris & Verstappen
3,8,2,9,99,1,398,367,398,8,1,32,398,duplo,Norris & Verstappen
3,8,4,99,2,1,396,385,396,6,19,30,396,duplo,Norris & Verstappen
3,8,4,99,3,1,396,382,396,6,16,30,396,duplo,Norris & Verstappen
3,8,4,99,4,1,396,379,396,6,13,30,396,duplo,Norris & Verstappen
3,8,4,99,5,1,396,377,396,6,11,30,396,duplo,Norris & Verstappen
3,8,4,99,6,1,396,375,396,6,9,30,396,duplo,Norris & Verstappen
3,8,4,99,7,1,396,373,396,6,7,30,396,duplo,Norris & Verstappen
3,8,4,99,8,1,396,371,396,6,5,30,396,duplo,Norris & Verstappen
3,8,4,99,9,1,396,369,396,6,3,30,396,duplo,Norris & Verstappen
3,8,4,99,10,1,396,368,396,6,2,30,396,duplo,Norris & Verstappen
3,8,4,99,99,1,396,367,396,6,1,30,396,duplo,Norris & Verstappen
3,99,2,9,2,1,398,384,398,8,18,32,398,duplo,Norris & Verstappen
3,99,2,9,3,1,398,381,398,8,15,32,398,duplo,Norris & Verstappen
3,99,2,9,4,1,398,378,398,8,12,32,398,duplo,Norris & Verstappen
3,99,2,9,5,1,398,376,398,8,10,32,398,duplo,Norris & Verstappen
3,99,2,9,6,1,398,374,398,8,8,32,398,duplo,Norris & Verstappen
3,99,2,9,7,1,398,372,398,8,6,32,398,duplo,Norris & Verstappen
3,99,2,9,8,1,398,370,398,8,4,32,398,duplo,Norris & Verstappen
3,99,2,9,10,1,398,367,398,8,1,32,398,duplo,Norris & Verstappen
3,99,2,9,99,1,398,366,398,8,0,32,398,duplo,Norris & Verstappen
3,99,4,99,2,1,396,384,396,6,18,30,396,duplo,Norris & Verstappen
3,99,4,99,3,1,396,381,396,6,15,30,396,duplo,Norris & Verstappen
3,99,4,99,4,1,396,378,396,6,12,30,396,duplo,Norris & Verstappen
3,99,4,99,5,1,396,376,396,6,10,30,396,duplo,Norris & Verstappen
3,99,4,99,6,1,396,374,396,6,8,30,396,duplo,Norris & Verstappen
3,99,4,99,7,1,396,372,396,6,6,30,396,duplo,Norris & Verstappen
3,99,4,99,8,1,396,370,396,6,4,30,396,duplo,Norris & Verstappen
3,99,4,99,9,1,396,368,396,6,2,30,396,duplo,Norris & Verstappen
3,99,4,99,10,1,396,367,396,6,1,30,396,duplo,Norris & Verstappen
3,99,4,99,99,1,396,366,396,6,0,30,396,duplo,Norris & Verstappen
4,1,2,8,1,2,399,399,391,9,33,25,399,duplo,Norris & Piastri
4,1,2,8,1,3,399,399,388,9,33,22,399,duplo,Norris & Piastri
4,1,2,8,1,4,399,399,385,9,33,19,399,duplo,Norris & Piastri
4,1,2,8,1,5,399,399,383,9,33,17,399,duplo,Norris & Piastri
4,1,2,8,1,6,399,399,381,9,33,15,399,duplo,Norris & Piastri
4,1,2,8,1,7,399,399,379,9,33,13,399,duplo,Norris & Piastri
4,1,2,8,1,9,399,399,375,9,33,9,399,duplo,Norris & Piastri
4,1,2,8,1,10,399,399,374,9,33,8,399,duplo,Norris & Piastri
4,1,2,8,1,99,399,399,373,9,33,7,399,duplo,Norris & Piastri
4,1,3,8,1,2,399,399,390,9,33,24,399,duplo,Norris & Piastri
4,1,3,8,1,3,399,399,387,9,33,21,399,duplo,Norris & Piastri
4,1,3,8,1,4,399,399,384,9,33,18,399,duplo,Norris & Piastri
4,1,3,8,1,5,399,399,382,9,33,16,399,duplo,Norris & Piastri
4,1,3,8,1,6,399,399,380,9,33,14,399,duplo,Norris & Piastri
4,1,3,8,1,7,399,399,378,9,33,12,399,duplo,Norris & Piastri
4,1,3,8,1,9,399,399,374,9,33,8,399,duplo,Norris & Piastri
4,1,3,8,1,10,399,399,373,9,33,7,399,duplo,Norris & Piastri
4,1,3,8,1,99,399,399,372,9,33,6,399,duplo,Norris & Piastri
4,1,3,9,2,1,397,392,397,7,26,31,397,duplo,Norris & Verstappen
4,1,3,9,3,1,397,389,397,7,23,31,397,duplo,Norris & Verstappen
4,1,3,9,4,1,397,386,397,7,20,31,397,duplo,Norris & Verstappen
4,1,3,9,5,1,397,384,397,7,18,31,397,duplo,Norris & Verstappen
4,1,3,9,6,1,397,382,397,7,16,31,397,duplo,Norris & Verstappen
4,1,3,9,7,1,397,380,397,7,14,31,397,duplo,Norris & Verstappen
4,1,3,9,8,1,397,378,397,7,12,31,397,duplo,Norris & Verstappen
4,1,3,9,10,1,397,375,397,7,9,31,397,duplo,Norris & Verstappen
4,1,3,9,99,1,397,374,397,7,8,31,397,duplo,Norris & Verstappen
4,1,5,8,1,2,399,399,388,9,33,22,399,duplo,Norris & Piastri
4,1,5,8,1,3,399,399,385,9,33,19,399,duplo,Norris & Piastri
4,1,5,8,1,4,399,399,382,9,33,16,399,duplo,Norris & Piastri
